wrkstat,occ,prestige,wrkslf,occ80,prestg80,marital,agewed,divorce,widowed,spocc,sppres,spwrkslf,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,family16,income,rincome,size,polviews,natarms,natfare,eqwlth,russia,japan,england,china,relig,fund,attend,relig16,fund16,sprel,spfund,sprel16,spfund16,racseg,happy,hapmar,health,life,trust,satcity,sathobby,satfam,satfrnd,sathealt,jobinc,jobsec,jobhour,jobpromo,jobmeans,rank,fepol,fecare,abnomore,abpoor,absingle,chldmore,tvhours,memnum,year
1,0,0,2,567,39,4,19,0,9,0,0,0,35,13,12,10,97,1,1,8,7,2,2,6,5,3,9,0,32,3,3,1,2,-1,-1,-1,-1,1,1,5,1,1,0,0,0,0,4,2,0,3,1,1,6,2,2,2,4,1,3,5,2,4,0,0,0,2,2,2,0,-1,4,91
5,0,0,2,355,47,5,0,0,0,0,0,0,68,14,8,8,97,1,0,0,7,1,2,6,5,1,9,0,32,2,2,1,4,-1,2,-1,7,1,1,5,1,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,2,3,0,91
1,0,0,2,23,65,1,31,2,2,0,0,2,36,18,8,9,16,4,0,0,3,1,1,6,7,1,12,12,904,4,0,0,6,-1,-1,-1,-1,1,3,2,1,2,1,3,1,3,4,2,1,1,2,3,4,2,2,4,2,3,2,4,5,1,0,0,0,1,1,1,0,-1,2,91
1,0,0,2,456,37,5,0,0,0,0,0,0,28,12,13,97,97,1,1,7,7,1,1,4,5,6,12,12,904,3,1,2,0,1,1,-1,0,1,1,3,5,9,0,0,0,0,4,2,0,2,1,0,0,0,0,0,0,3,4,5,1,2,0,2,0,1,1,1,1,3,-1,91
1,0,0,2,313,46,5,0,0,0,0,0,0,25,17,18,14,97,3,4,1,7,2,1,3,7,1,4,0,904,3,0,0,3,3,4,-1,4,1,2,3,1,1,0,0,0,0,0,2,0,0,0,1,3,1,2,1,4,0,0,0,0,0,0,2,0,0,0,0,1,3,4,91
7,0,0,0,0,0,1,16,2,2,0,0,2,51,10,98,98,13,0,0,0,1,2,1,6,7,1,13,0,904,4,2,2,2,-1,-1,-1,-1,1,1,8,1,1,1,1,1,1,3,2,2,2,1,2,4,7,2,5,2,1,3,5,2,4,0,0,0,2,2,2,0,-1,1,91
1,0,0,2,156,64,3,25,0,2,0,0,0,40,17,17,12,97,3,3,1,7,2,1,5,1,1,12,12,904,5,3,3,6,7,1,-1,5,2,2,2,1,2,0,0,0,0,0,2,0,0,0,2,6,4,2,2,4,0,0,0,0,0,0,2,0,0,0,0,2,2,6,91
3,0,0,2,313,46,5,0,0,0,0,0,0,26,16,18,14,97,3,1,1,7,2,1,6,7,1,12,0,904,5,0,0,6,-1,-1,-1,-1,1,3,5,1,3,0,0,0,0,4,2,0,1,1,2,3,1,1,1,1,2,4,5,3,1,0,0,0,2,1,8,0,-1,2,91
1,0,0,2,436,31,5,0,0,0,0,0,0,24,12,98,98,97,1,1,1,7,1,2,3,3,1,1,1,110,4,0,0,4,0,0,-1,0,4,3,0,4,3,0,0,0,0,0,2,0,0,0,2,6,4,5,6,4,0,0,0,0,0,0,1,0,0,0,0,1,4,0,91
4,0,0,2,364,33,5,0,0,0,0,0,0,20,12,98,12,97,1,0,1,7,2,1,6,7,1,9,9,110,2,2,8,4,-1,-1,-1,-1,2,2,2,1,1,0,0,0,0,4,1,0,2,1,1,3,4,3,2,2,3,4,5,2,1,0,0,0,2,1,2,0,-1,0,91
1,0,0,2,435,28,5,0,0,0,0,0,0,23,5,97,0,97,0,7,0,7,1,1,3,0,5,9,9,110,4,0,0,0,6,3,-1,2,1,2,8,2,2,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,9,9,9,9,9,0,1,0,2,2,2,1,2,-1,91
1,0,0,2,683,28,5,0,0,0,0,0,0,23,13,16,97,97,1,3,7,7,1,1,4,7,4,10,4,110,6,2,3,4,4,3,-1,4,1,3,3,1,3,0,0,0,0,0,2,0,0,0,2,5,2,2,2,3,0,0,0,0,0,0,2,0,0,0,0,1,2,1,91
1,0,0,2,523,39,2,16,1,0,0,0,0,36,9,6,6,97,0,0,0,7,2,1,4,7,1,11,11,110,5,2,2,0,0,2,-1,2,2,2,3,2,2,0,0,0,0,4,3,0,3,3,0,0,0,0,0,0,3,1,5,4,2,0,2,0,2,2,2,2,3,-1,91
4,0,0,2,877,23,1,31,2,2,0,0,2,41,10,98,8,13,1,0,0,1,1,2,2,6,3,11,0,110,3,0,0,1,2,2,-1,2,1,1,5,1,1,1,1,1,1,0,3,2,0,0,2,3,2,4,6,6,0,0,0,0,0,0,2,0,0,0,0,1,4,1,91
5,0,0,2,313,46,2,21,2,0,0,0,0,83,11,97,98,97,1,7,1,7,1,1,3,7,5,8,0,385,4,2,3,5,-1,-1,-1,-1,1,3,7,1,3,0,0,0,0,3,3,0,1,1,1,2,3,3,2,3,3,4,5,1,2,0,0,0,2,1,1,0,-1,4,91
5,0,0,2,538,37,1,20,2,2,0,0,2,70,12,12,12,12,1,1,1,1,1,1,4,4,1,12,0,385,6,0,0,0,4,8,-1,8,1,1,2,1,3,1,1,1,3,2,2,1,1,2,0,0,0,0,0,0,4,1,5,2,3,0,2,0,1,1,1,2,4,-1,91
7,0,0,0,0,0,1,18,1,2,0,0,2,28,11,97,12,11,0,7,1,0,2,1,6,7,5,2,0,385,4,1,1,4,0,0,-1,0,1,1,7,2,2,1,1,1,1,0,2,1,0,0,2,2,4,1,2,4,0,0,0,0,0,0,2,0,0,0,0,2,4,0,91
1,0,0,2,25,48,1,23,2,2,0,0,2,25,16,16,16,16,3,3,3,3,1,1,3,7,1,12,12,385,6,0,0,3,-1,-1,-1,-1,1,3,6,1,3,1,1,1,1,4,2,1,1,2,2,2,1,2,2,1,3,4,5,1,2,0,0,0,2,2,2,0,-1,3,91
1,0,0,2,869,36,5,0,0,0,0,0,0,43,8,6,5,97,0,0,0,7,1,2,4,7,1,8,0,1579,1,0,0,1,-1,-1,-1,-1,1,2,8,1,2,0,0,0,0,3,3,0,2,1,2,6,6,1,2,1,1,2,5,4,3,0,0,0,2,2,2,0,-1,0,91
1,0,0,2,256,39,4,21,0,2,0,0,0,39,16,10,14,97,3,0,1,7,2,2,3,7,1,12,12,1579,3,0,0,1,8,3,-1,3,1,1,7,1,1,0,0,0,0,0,2,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,2,1,10,91
1,0,0,2,359,35,5,0,0,0,0,0,0,27,12,12,12,97,1,1,1,7,1,1,4,7,1,12,11,110,6,1,3,1,3,2,-1,4,1,1,7,1,1,0,0,0,0,0,1,0,0,0,2,2,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,1,1,5,91
1,0,0,2,276,29,1,17,1,2,0,0,2,29,11,8,8,10,0,0,0,0,2,3,4,7,1,10,7,110,3,3,3,4,-1,-1,-1,-1,4,3,1,2,2,2,2,2,2,4,9,2,2,2,2,3,4,2,2,2,3,5,4,2,1,0,0,0,1,1,1,0,-1,1,91
1,0,0,2,5,51,1,23,2,2,0,0,2,40,17,12,98,15,4,1,8,2,1,3,6,0,1,12,11,1954,4,2,8,4,-1,-1,-1,-1,5,9,6,5,9,5,9,5,9,0,2,1,0,0,1,2,6,1,2,1,0,0,0,0,0,0,1,0,0,0,0,3,1,0,91
1,0,0,1,468,36,3,17,0,2,0,0,0,27,9,98,10,97,0,0,0,7,2,1,5,7,3,12,9,1954,4,2,2,0,9,2,-1,9,5,9,8,1,1,0,0,0,0,4,2,0,2,2,0,0,0,0,0,0,5,4,2,3,1,0,2,0,2,2,2,3,1,-1,91
2,0,0,2,274,32,1,19,2,2,0,0,2,40,16,12,12,16,3,1,1,3,2,1,4,7,1,12,6,1954,3,0,0,1,4,6,-1,6,1,3,5,1,1,5,9,5,9,0,2,2,0,0,2,2,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,5,91
6,0,0,2,877,23,5,0,0,0,0,0,0,21,13,16,13,97,1,3,1,7,1,1,5,7,1,12,2,1954,4,0,0,0,3,1,-1,4,1,1,7,1,1,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,1,4,5,2,3,0,1,0,2,2,2,1,1,-1,91
1,0,0,2,585,45,1,18,2,2,0,0,2,32,14,99,97,12,1,9,7,1,1,1,5,7,4,13,13,1954,4,2,3,7,8,4,-1,4,1,2,4,1,1,1,2,1,2,0,2,1,0,0,2,6,2,2,3,1,0,0,0,0,0,0,2,0,0,0,0,2,3,1,91
1,0,0,2,23,65,1,99,1,2,0,0,2,53,16,7,12,16,3,0,1,3,1,1,3,8,1,12,12,1954,6,0,0,7,-1,-1,-1,-1,1,1,7,1,1,1,1,1,1,4,2,1,2,2,1,1,1,1,1,1,1,5,4,2,3,0,0,0,1,1,1,0,-1,3,91
1,0,0,2,19,51,1,18,2,2,0,0,2,39,13,12,12,14,1,1,1,2,2,1,3,2,1,12,11,1954,4,2,3,0,1,3,-1,2,4,3,0,2,2,3,3,3,3,4,1,1,1,1,0,0,0,0,0,0,3,5,4,2,1,0,2,0,1,1,1,2,1,-1,91
1,0,0,2,19,51,5,0,0,0,0,0,0,30,16,16,16,97,3,3,1,7,1,1,5,7,1,12,12,1954,4,0,0,0,2,2,-1,4,1,3,9,1,3,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,1,2,4,5,3,0,2,0,1,1,1,1,4,-1,91
1,0,0,1,689,42,1,19,1,2,0,0,2,47,14,14,12,13,1,1,1,1,1,1,6,7,1,12,12,1954,6,2,3,7,7,7,-1,6,1,3,3,1,2,1,3,2,2,0,2,1,0,0,3,6,6,4,7,6,0,0,0,0,0,0,2,0,0,0,0,2,1,2,91
1,0,0,1,87,67,1,24,2,2,0,0,2,32,19,10,12,17,4,0,1,3,1,1,6,7,1,12,12,1954,3,2,3,0,5,2,-1,4,2,2,7,2,2,2,2,2,2,4,1,1,1,1,0,0,0,0,0,0,2,5,1,4,3,0,2,0,1,1,1,1,1,-1,91
1,0,0,1,19,51,1,32,2,2,0,0,1,48,19,6,2,12,3,0,0,1,1,3,3,0,1,98,98,1954,4,0,0,3,4,6,-1,9,2,2,7,2,2,2,2,2,2,0,1,1,0,0,2,6,7,1,1,2,0,0,0,0,0,0,2,0,0,0,0,2,1,0,91
7,0,0,2,436,31,5,0,0,0,0,0,0,46,9,11,6,97,0,0,0,7,2,2,1,7,1,12,99,1954,7,0,0,4,0,0,-1,0,1,1,9,1,1,0,0,0,0,0,2,0,0,0,1,1,4,1,2,4,0,0,0,0,0,0,2,0,0,0,0,2,5,5,91
5,0,0,2,13,59,2,19,2,0,0,0,0,49,14,97,13,97,1,7,1,7,2,1,5,3,7,10,0,563,5,0,0,0,2,2,-1,2,2,2,1,2,2,0,0,0,0,4,2,0,2,2,0,0,0,0,0,0,3,4,5,1,2,0,2,0,1,1,8,2,3,-1,91
5,0,0,2,5,51,4,21,0,2,0,0,0,73,12,12,9,97,1,1,0,7,2,2,1,1,1,2,0,563,6,1,1,8,9,9,-1,9,1,2,4,1,2,0,0,0,0,0,3,0,0,0,2,6,7,2,7,7,0,0,0,0,0,0,2,0,0,0,0,2,3,0,91
2,0,0,2,313,46,5,0,0,0,0,0,0,24,12,12,12,97,1,1,1,7,2,2,6,1,3,12,3,563,4,0,0,1,4,4,-1,4,1,1,3,1,1,0,0,0,0,0,1,0,0,0,2,4,6,3,3,2,0,0,0,0,0,0,2,0,0,0,0,2,4,0,91
5,0,0,1,475,48,5,0,0,0,0,0,0,84,8,6,97,97,0,0,7,7,1,1,6,0,4,5,0,563,4,3,8,3,-1,-1,-1,-1,2,2,7,2,2,0,0,0,0,2,2,0,1,1,2,4,3,7,6,3,1,4,5,2,3,0,0,0,2,2,2,0,-1,0,91
4,0,0,2,567,39,5,0,0,0,0,0,0,25,12,8,12,97,1,0,1,7,1,2,1,5,1,98,99,563,6,0,0,0,6,5,-1,1,1,1,5,1,1,0,0,0,0,4,2,0,1,2,0,0,0,0,0,0,2,3,4,1,5,0,2,0,2,2,2,1,2,-1,91
1,0,0,2,19,51,1,18,1,2,0,0,2,27,11,3,10,10,1,0,0,0,2,1,5,1,1,12,10,37,2,2,3,3,1,1,-1,2,2,2,4,2,2,2,2,2,2,0,2,1,0,0,2,3,1,2,3,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,91
1,0,0,2,575,51,1,25,1,9,0,0,2,40,10,12,98,10,0,0,0,0,2,1,3,0,1,10,10,37,2,0,0,1,1,4,-1,8,1,1,7,1,1,2,2,2,2,0,1,1,0,0,2,4,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,3,2,91
1,0,0,2,805,30,1,22,2,2,0,0,2,27,12,97,12,12,1,7,1,9,1,1,3,1,5,10,10,37,7,1,2,6,-1,-1,-1,-1,1,3,2,1,3,1,3,9,9,4,2,2,3,2,2,5,3,2,3,4,2,5,4,3,1,0,0,0,1,1,1,0,-1,0,91
4,0,0,2,8,54,1,22,2,2,0,0,2,43,14,14,12,14,1,1,1,1,1,1,5,1,1,12,12,37,4,0,0,0,1,3,-1,4,2,2,3,2,2,2,2,2,2,4,3,1,3,2,0,0,0,0,0,0,4,5,3,1,2,0,2,0,2,2,2,2,3,-1,91
5,0,0,2,414,62,1,32,2,2,0,0,2,65,16,8,8,15,3,0,0,1,1,1,4,1,1,12,99,37,4,2,3,7,9,0,-1,9,2,2,7,2,2,9,9,2,2,0,1,1,0,0,1,1,1,1,1,4,0,0,0,0,0,0,2,0,0,0,0,1,1,1,91
1,0,0,1,19,51,1,21,2,2,0,0,2,35,15,12,12,12,1,1,1,1,1,1,3,1,1,12,12,37,4,0,0,7,-1,-1,-1,-1,2,2,3,2,2,2,2,2,2,3,2,1,1,2,2,7,7,1,1,4,1,3,5,4,2,0,0,0,1,1,1,0,-1,0,91
1,0,0,2,259,49,5,0,0,0,0,0,0,25,16,98,98,97,3,8,8,7,1,1,3,1,1,12,11,4,6,0,0,5,2,3,-1,7,1,2,3,2,2,0,0,0,0,0,2,0,0,0,2,4,1,3,2,4,0,0,0,0,0,0,2,0,0,0,0,1,3,0,91
7,0,0,2,435,28,1,20,2,2,0,0,2,58,11,12,12,11,0,0,0,0,2,1,3,0,1,12,12,4,4,1,2,3,-1,-1,-1,-1,2,2,6,2,2,2,2,1,1,4,2,2,2,2,2,2,7,4,4,4,1,4,5,2,3,0,0,0,2,2,2,0,-1,0,91
7,0,0,2,319,39,2,21,2,0,0,0,0,55,12,11,10,97,1,0,0,7,2,1,1,1,1,13,99,4,5,0,0,0,4,2,-1,1,4,3,0,2,2,0,0,0,0,4,2,0,3,2,0,0,0,0,0,0,1,3,5,2,4,0,2,0,2,2,2,2,1,-1,91
1,0,0,2,808,32,5,0,0,0,0,0,0,53,9,0,0,97,0,0,0,7,1,1,2,1,1,10,9,4,4,2,1,4,0,4,-1,4,2,2,7,2,2,0,0,0,0,0,1,0,0,0,1,4,5,1,4,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,91
5,0,0,2,636,31,1,27,2,2,0,0,2,70,12,98,12,13,1,8,1,1,1,1,1,1,1,10,99,4,6,0,0,5,-1,-1,-1,-1,2,2,3,1,3,2,2,2,2,4,1,1,1,1,1,1,1,1,1,1,3,4,5,2,1,0,0,0,1,1,1,0,-1,0,91
1,0,0,2,76,73,5,0,0,0,0,0,0,35,16,16,13,97,3,4,1,7,1,1,3,2,1,12,12,4,3,2,2,0,2,1,-1,4,2,2,2,2,2,0,0,0,0,4,2,0,2,1,0,0,0,0,0,0,4,5,2,3,1,0,2,0,1,1,1,1,2,-1,91
1,0,0,2,243,44,3,20,0,2,0,0,0,47,12,12,12,97,1,1,1,7,2,1,4,1,1,10,9,4,3,2,3,0,6,8,-1,6,2,2,4,2,2,0,0,0,0,4,3,0,1,3,0,0,0,0,0,0,3,4,5,1,2,0,2,0,2,1,2,2,2,-1,91
2,0,0,2,95,66,2,23,2,0,0,0,0,61,15,98,8,97,1,0,0,7,2,1,4,1,1,11,11,4,4,0,0,1,7,1,-1,7,2,2,0,2,2,0,0,0,0,0,3,0,0,0,2,4,5,4,6,3,0,0,0,0,0,0,2,0,0,0,0,2,3,1,91
7,0,0,2,43,73,1,31,2,2,0,0,2,35,17,16,12,20,3,3,1,4,2,1,3,2,1,12,0,39,4,2,2,6,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,4,1,1,2,1,3,2,1,1,2,1,3,5,4,2,1,0,0,0,1,1,1,0,-1,2,91
1,0,0,1,274,32,3,21,0,1,0,0,0,34,16,12,12,97,3,1,1,7,2,1,5,2,1,98,12,39,3,0,0,0,3,2,-1,4,2,2,2,2,2,0,0,0,0,4,1,0,1,2,0,0,0,0,0,0,3,5,4,2,1,0,2,0,1,1,1,3,1,-1,91
5,0,0,2,337,47,1,22,2,2,0,0,2,70,12,8,8,13,1,0,0,1,2,1,4,2,1,12,0,39,4,3,2,5,3,9,-1,9,2,2,7,2,2,2,2,2,2,0,2,1,0,0,2,1,2,1,1,4,0,0,0,0,0,0,1,0,0,0,0,2,3,0,91
5,0,0,2,7,59,1,18,2,2,0,0,2,67,12,98,98,12,1,8,8,1,1,1,2,1,0,12,0,39,5,2,2,0,4,6,-1,7,2,2,0,2,2,2,2,2,2,4,2,2,3,2,0,0,0,0,0,0,3,4,5,2,1,0,1,0,2,1,1,2,3,-1,91
2,0,0,2,337,47,1,22,2,2,0,0,2,35,17,12,8,17,4,1,0,4,2,1,6,2,1,12,9,39,5,0,0,7,2,2,-1,2,2,2,2,2,2,2,2,2,2,0,1,1,0,0,1,4,4,1,1,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,91
1,0,0,2,796,36,1,27,2,2,0,0,2,43,12,12,12,15,1,1,1,2,1,1,6,2,1,12,12,39,4,2,3,1,-1,-1,-1,-1,2,2,4,2,2,2,2,2,2,3,2,2,2,2,2,2,5,2,3,3,1,5,2,3,4,0,0,0,1,2,1,0,-1,0,91
5,0,0,2,29,50,1,30,2,2,0,0,2,73,14,12,10,13,1,1,0,1,1,1,3,2,1,12,0,21,4,2,3,0,4,7,-1,6,2,2,1,1,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,2,4,5,3,1,0,2,0,1,1,1,2,3,-1,91
7,0,0,2,19,51,1,23,2,2,0,0,2,35,15,12,12,14,1,1,1,1,2,1,5,2,1,12,0,21,3,0,0,3,2,5,-1,5,2,2,2,2,2,2,2,2,2,0,2,1,0,0,1,4,3,2,2,2,0,0,0,0,0,0,2,0,0,0,0,1,3,0,91
7,0,0,2,335,36,2,23,2,0,0,0,0,89,10,98,8,97,0,8,0,7,2,1,6,2,1,98,0,21,4,2,1,3,-1,-1,-1,-1,1,2,0,1,2,0,0,0,0,2,3,0,4,3,1,2,7,1,3,5,2,4,5,3,1,0,0,0,2,1,2,0,-1,0,91
1,0,0,2,447,42,4,20,0,2,0,0,0,39,13,12,12,97,1,1,1,7,2,1,3,2,1,12,4,44,4,0,0,0,4,1,-1,8,2,2,3,2,2,0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,2,1,5,3,4,0,2,0,2,2,2,2,1,-1,91
1,0,0,2,167,69,1,33,2,2,0,0,2,33,14,97,12,12,1,7,1,1,2,1,3,2,5,12,10,44,4,2,3,3,2,6,-1,7,2,2,0,2,2,2,2,2,2,0,2,1,0,0,2,4,3,2,2,1,0,0,0,0,0,0,2,0,0,0,0,1,2,1,91
1,0,0,2,503,50,1,22,2,2,0,0,2,48,12,6,98,13,1,0,0,1,1,1,3,2,1,12,12,44,4,0,0,3,-1,-1,-1,-1,2,2,2,2,2,3,3,3,3,1,2,1,3,2,2,3,5,2,2,3,3,4,5,1,2,0,0,0,1,1,1,0,-1,4,91
4,0,0,2,888,22,4,23,0,2,0,0,0,31,12,12,12,97,1,1,1,7,2,2,6,4,1,3,1,453,5,3,1,9,2,0,-1,1,1,1,5,1,1,0,0,0,0,0,2,0,0,0,2,3,3,2,4,3,0,0,0,0,0,0,2,0,0,0,0,2,8,2,91
2,0,0,2,804,30,4,28,0,2,0,0,0,67,11,8,8,97,0,0,0,7,1,2,2,7,1,8,4,453,5,0,0,1,-1,-1,-1,-1,1,1,4,1,1,0,0,0,0,4,2,0,3,2,2,1,3,3,3,3,4,1,2,5,3,0,0,0,2,2,2,0,-1,2,91
4,0,0,2,687,35,5,0,0,0,0,0,0,30,12,9,9,97,1,0,0,7,1,2,6,4,0,10,10,453,6,3,3,0,2,2,-1,3,1,1,4,1,1,0,0,0,0,4,2,0,2,2,0,0,0,0,0,0,1,5,4,2,3,0,1,0,2,2,2,1,5,-1,91
4,0,0,2,804,30,5,0,0,0,0,0,0,30,12,97,8,97,1,7,0,7,1,2,5,4,5,2,1,453,1,3,2,1,-1,-1,-1,-1,1,1,2,1,1,0,0,0,0,4,3,0,2,1,2,2,2,2,2,2,1,5,3,4,2,0,0,0,1,1,2,0,-1,1,91
7,0,0,2,407,23,1,20,1,2,0,0,2,71,8,98,98,9,0,0,0,0,2,2,2,7,1,98,0,453,3,0,0,0,5,7,-1,3,1,1,0,1,1,1,1,1,1,2,2,2,3,2,0,0,0,0,0,0,3,4,5,2,1,0,1,0,1,1,1,2,5,-1,91
1,0,0,1,26,61,5,0,0,0,0,0,0,29,16,98,98,97,3,0,0,7,1,1,4,0,1,12,11,2,4,0,0,7,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,0,2,1,2,4,1,6,1,2,9,9,9,9,9,0,0,0,1,1,1,0,-1,1,91
1,0,0,2,313,46,5,0,0,0,0,0,0,26,13,12,12,97,1,1,1,7,2,1,3,4,1,10,10,2,3,2,2,0,4,3,-1,3,2,2,3,2,2,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,2,3,1,5,4,0,1,0,2,2,2,1,2,-1,91
1,0,0,2,19,51,5,0,0,0,0,0,0,23,16,14,14,97,3,1,2,7,2,1,4,3,3,10,10,2,5,0,0,3,4,5,-1,5,1,1,7,1,1,0,0,0,0,0,1,0,0,0,2,2,2,3,2,2,0,0,0,0,0,0,1,0,0,0,0,1,3,1,91
2,0,0,2,274,32,5,0,0,0,0,0,0,21,14,12,18,97,1,1,4,7,2,1,6,4,1,9,5,2,5,0,0,3,-1,-1,-1,-1,2,2,7,2,2,0,0,0,0,4,2,0,2,2,2,1,2,4,2,1,2,4,5,1,3,0,0,0,2,2,2,0,-1,1,91
5,0,0,2,645,38,2,19,2,0,0,0,0,87,8,8,8,97,0,0,0,7,1,1,2,6,2,12,0,37,7,2,3,0,9,9,-1,3,1,1,0,4,3,0,0,0,0,3,2,0,2,3,0,0,0,0,0,0,5,2,4,1,3,0,1,0,1,2,2,2,2,-1,91
1,0,0,2,308,50,1,19,1,2,0,0,2,30,14,12,10,14,2,1,1,1,2,1,3,3,1,12,10,37,4,0,0,1,2,3,-1,1,1,1,2,1,1,4,3,4,3,0,2,2,0,0,1,4,3,2,4,5,0,0,0,0,0,0,2,0,0,0,0,2,2,0,91
5,0,0,2,676,28,1,19,2,2,0,0,2,83,8,5,7,10,0,0,0,0,2,1,3,3,1,3,0,37,3,2,9,4,-1,-1,-1,-1,1,3,7,1,3,1,3,1,3,8,2,1,2,1,1,2,3,2,2,2,4,3,5,1,2,0,0,0,1,1,1,0,-1,1,91
5,0,0,2,436,31,2,21,2,0,0,0,0,80,8,0,0,97,0,0,0,7,2,1,1,4,1,5,0,37,5,0,0,0,0,1,-1,0,1,1,4,4,3,0,0,0,0,1,2,0,4,2,0,0,0,0,0,0,2,4,5,3,1,0,2,0,2,2,2,2,4,-1,91
5,0,0,2,276,29,2,16,2,0,0,0,0,89,10,97,98,97,0,7,0,7,2,1,5,4,5,4,0,37,8,2,2,7,5,5,-1,5,1,1,4,1,3,0,0,0,0,0,2,0,0,0,2,4,3,1,2,4,0,0,0,0,0,0,1,0,0,0,0,2,2,1,91
1,0,0,2,328,36,2,21,1,0,0,0,0,53,12,9,12,97,1,0,1,7,2,1,5,2,2,12,11,19,3,0,0,3,9,2,-1,3,1,1,5,1,1,0,0,0,0,0,2,0,0,0,1,4,4,4,2,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,91
7,0,0,2,313,46,1,20,2,2,0,0,2,62,12,10,10,14,1,0,0,1,2,1,4,3,1,12,0,19,5,0,0,0,7,9,-1,7,1,3,5,1,3,1,3,1,1,3,2,1,1,1,0,0,0,0,0,0,1,3,5,2,4,0,1,0,2,2,2,2,2,-1,91
7,0,0,2,95,66,1,20,2,2,0,0,2,59,15,97,12,20,1,7,1,4,2,1,3,7,5,12,0,19,5,0,0,4,-1,-1,-1,-1,1,1,8,1,1,1,1,1,3,4,1,1,1,1,1,1,3,1,1,1,5,4,3,2,1,0,0,0,1,1,1,0,-1,2,91
2,0,0,2,95,66,1,21,2,2,0,0,2,35,16,13,12,14,3,1,1,1,2,1,3,3,1,12,11,19,4,2,2,0,5,5,-1,2,2,2,3,1,2,2,2,2,2,4,2,2,2,2,0,0,0,0,0,0,2,3,5,4,1,0,2,0,1,1,1,2,6,-1,91
2,0,0,2,159,46,1,24,2,2,0,0,2,36,19,20,14,18,4,4,1,3,2,1,4,2,1,12,10,19,4,0,0,2,2,1,-1,1,1,3,7,1,3,1,2,1,1,0,1,1,0,0,1,1,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,8,91
3,0,0,2,327,31,1,32,2,2,0,0,2,42,14,97,6,14,2,7,0,1,1,2,6,4,5,12,12,19,2,3,3,5,-1,-1,-1,-1,1,2,4,1,1,1,1,1,1,4,2,1,3,2,2,5,4,2,2,2,4,2,5,3,1,0,0,0,2,2,2,0,-1,0,91
1,0,0,2,59,71,3,28,0,2,0,0,0,34,17,12,12,97,3,1,1,7,1,1,3,2,1,12,99,31,3,0,0,0,4,7,-1,4,4,3,1,1,3,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,3,5,1,4,2,0,1,0,1,1,1,3,1,-1,91
7,0,0,2,805,30,1,28,2,2,0,0,2,33,12,7,8,15,1,0,0,3,2,1,5,2,1,12,0,31,4,3,2,1,6,8,-1,5,2,2,5,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,1,4,0,0,0,0,0,0,1,0,0,0,0,1,1,2,91
1,0,0,2,549,44,1,22,1,2,0,0,2,42,12,8,9,16,1,0,0,3,1,1,6,2,1,13,13,31,2,0,0,1,-1,-1,-1,-1,1,3,7,2,2,1,3,1,3,3,3,2,2,2,1,4,2,1,1,4,1,5,4,2,3,0,0,0,2,2,2,0,-1,1,91
5,0,0,2,633,47,2,22,2,0,0,0,0,74,14,8,8,97,1,0,0,7,1,1,3,2,1,10,99,31,4,0,0,3,3,2,-1,3,2,2,7,2,2,0,0,0,0,0,2,0,0,0,1,2,4,3,2,4,0,0,0,0,0,0,2,0,0,0,0,2,6,4,91
1,0,0,2,7,59,1,24,2,2,0,0,2,37,12,7,12,16,1,0,1,3,2,1,3,2,1,13,13,31,4,2,2,3,3,4,-1,2,2,2,6,2,2,2,2,2,2,0,2,1,0,0,1,4,2,1,1,3,0,0,0,0,0,0,2,0,0,0,0,1,3,3,91
1,0,0,2,157,66,1,24,2,2,0,0,1,50,17,98,12,12,3,8,1,1,1,1,5,2,3,12,13,10,5,2,1,0,5,9,-1,7,2,2,6,1,3,2,2,2,2,3,1,1,2,2,0,0,0,0,0,0,1,3,5,4,2,0,2,0,8,8,1,2,2,-1,91
7,0,0,2,748,32,1,19,2,2,0,0,2,52,12,8,12,12,1,0,1,1,2,1,3,2,1,12,0,10,6,0,0,4,3,6,-1,9,1,1,5,1,3,1,2,1,2,0,2,1,0,0,2,2,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,2,2,2,91
